PRODUCT,UF,MODEL,PARAMETERS,CLASS,MAPE,POCID,PBE,MASE20,MASE21,MASE22,MASE23,MASE24,RRMSE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60
gasolinac,ba,ARIMA,Best,Estatistic,0.07858,67.79661,3.25505,0.6722,1.3032,0.9849,1.211,0.5738,0.15862,171816.4853,166461.2036,164001.9707,167022.6574,166181.1015,164741.9324,166370.7662,168291.2472,162793.8192,179978.8261,174589.3165,161165.0924,177340.7395,176506.3642,171072.4088,173571.6109,174187.6337,171206.2632,169819.3365,172774.7087,165263.1649,188806.2204,181033.0101,160901.4587,167226.4173,155265.8341,149012.7828,159104.8792,159819.4792,157211.7203,161314.4878,156992.3928,158649.1599,184252.2312,166434.682,152126.7428,167577.9449,162225.1363,163937.8033,169324.709,169881.1144,164521.2298,171730.4005,172709.2581,169577.1075,191275.5456,177905.367,162305.816,190078.8198,185046.6606,186868.2432,182532.7645,188896.448,186049.7356,183347.3663,183017.3169,182490.244,201417.0098,187102.4472,173085.881
gasolinac,ce,ARIMA,Best,Estatistic,0.0876,81.35593,3.21085,0.5157,1.152,0.9729,1.0509,0.8867,0.1928,111243.4836,110407.795,113178.195,109730.4989,117552.8948,115209.7444,112030.5271,118477.2739,112057.2011,121806.7101,116674.8938,108700.5531,114421.8124,114694.3968,112256.0347,110160.3261,117118.1865,113651.5818,115115.6348,116571.5385,112243.4587,120798.1582,115478.2081,107161.7771,107308.9014,95961.97847,95174.36457,96970.66814,97343.66367,98614.5378,109624.8955,110779.6177,108914.3188,120400.5321,109738.1659,107153.8804,103733.711,94643.7053,99419.13445,99632.78625,110092.1458,111235.3107,117391.3942,117150.5669,116212.0062,123513.2595,110685.6496,102570.4704,117289.4236,111154.4813,118612.956,114065.0897,123237.6332,125274.0528,122547.712,127810.7405,124080.3612,127656.2073,120561.6696,112985.6026
gasolinac,df,ARIMA,Best,Estatistic,0.11405,74.57627,-0.31007,0.5122,1.036,1.1649,1.137,0.5696,0.18601,96095.16656,92051.37777,93160.89605,91270.53356,87923.26705,91478.02805,89538.26213,90710.19434,89268.40716,92779.48141,81484.21322,83394.94888,98181.06027,95993.56854,96123.65875,95233.79623,95074.58499,97952.77793,94024.2586,95546.93874,93389.25329,97425.65628,88158.53588,88485.98841,72659.13515,78939.24504,68881.12847,66673.02349,77371.85323,76545.96505,78043.30003,76845.73525,71043.22283,79814.81783,65781.99991,71020.00424,85752.62471,81541.4629,85294.81862,85846.2491,82966.09181,83033.06961,83777.41431,82967.21321,81533.04536,88620.12416,73837.19636,76759.06878,88353.34781,82977.42037,90105.3197,88733.34535,87944.74312,88614.13582,85194.24762,90170.85829,85977.06583,92282.65991,81093.24248,83993.19104
gasolinac,es,ARIMA,Best,Estatistic,0.07358,83.05085,3.23917,0.7891,1.0755,1.1388,0.3143,1.0963,0.17189,77597.89871,75880.05697,74299.76834,72161.73799,75226.81569,74562.74052,73058.94084,74612.17857,73056.25356,81599.06778,78114.0423,73244.59576,79027.2108,77852.75826,76013.77771,73587.31469,78204.77711,75486.01713,75637.57543,76537.72526,75395.83132,84083.24998,80334.16696,76168.92201,77806.51482,76071.92442,68154.35464,71261.5122,73969.31784,72942.37361,74404.12146,72262.04696,70045.49182,84458.58113,76874.68958,67971.83327,86251.56795,78993.41972,82065.43246,79465.41973,81061.39105,82165.32148,84900.19423,85041.176,83945.10863,93600.08826,85924.58656,82989.96765,83026.79895,82755.76356,85317.59306,81693.33051,85844.5187,82265.9501,82249.32819,83257.09839,80826.88772,90749.68876,86451.90401,82024.26759
gasolinac,go,ARIMA,Best,Estatistic,0.09825,62.71186,5.98149,0.4179,0.9865,1.2665,1.1502,0.3812,0.18842,101317.773,97999.81957,94880.12672,93843.3582,98195.09496,99498.5034,95940.88415,98685.93639,93039.95873,106522.7487,93187.35902,89197.44358,98285.67847,99443.19246,95245.02352,92931.93258,96962.48617,95724.32437,94147.48367,95330.6583,91996.16428,103735.7126,93738.80103,88796.87742,95551.0083,95606.80836,93815.40853,87396.84817,93402.36624,91607.59836,93677.55292,93847.89991,87224.92425,97700.87276,91248.66941,92059.62333,111449.1051,110138.3775,108840.0304,108021.769,109978.3305,108689.8793,109653.7512,109608.8533,106428.3059,119939.2403,107478.7229,106371.0323,131502.1508,133574.7558,129850.0212,122100.5965,127760.4397,129126.4305,125965.9558,127492.482,124392.4514,135933.2488,125627.4708,120972.9418
gasolinac,ma,ARIMA,Best,Estatistic,0.07015,69.49153,3.73652,0.7841,1.0847,0.8256,1.0795,0.92,0.17612,77355.27202,76044.74467,78677.58988,73041.20755,80005.35043,80916.08884,76998.06981,80699.55283,75964.7268,84749.95877,80443.47879,72382.66227,78398.20568,75993.49625,76386.1582,73879.43625,79667.19239,78885.71688,79193.19356,81620.99334,77152.50154,86856.26205,79400.4703,73150.80414,79982.01165,67560.51519,68831.95936,68502.66638,72800.4779,80788.58893,76163.4869,80014.52654,81446.36164,90412.05905,77518.88364,69368.43566,74331.78351,68531.55753,73198.65971,73390.25715,80108.83528,81519.10774,84194.08838,83807.65025,84406.79686,89911.23992,77275.9321,73684.46106,84840.54704,80836.70213,81537.78311,78725.04356,88393.01016,87462.43394,87740.03927,88931.9889,84990.94107,93671.1376,82522.92421,78707.27998
gasolinac,mg,ARIMA,Best,Estatistic,0.12178,79.66102,5.95459,1.6035,0.869,1.2259,1.2567,0.5175,0.20625,303808.5995,286109.2344,288572.2341,281663.881,318612.3943,302053.6626,296005.0361,316430.7807,297745.8842,352698.9545,328567.1205,311142.1965,278635.0338,277182.9216,275438.3281,271192.0548,280377.2093,274917.7329,271348.0551,278627.4605,266963.2272,302793.1857,272097.9492,256851.2218,278006.8999,272887.0675,269091.0152,267312.2519,275225.0825,269395.9674,264689.3391,272192.4574,260046.9228,295964.1137,264647.9537,249597.3792,305634.5644,285726.7154,294707.9726,293442.0312,303410.8648,298282.4367,296647.734,295995.7869,293503.1262,326604.5947,309438.7647,290714.0419,377745.2764,367116.0171,379228.3115,361160.6348,389177.1196,367514.1434,364575.2315,376724.3417,368383.9849,395876.6715,376347.7431,363127.7673
gasolinac,ms,ARIMA,Best,Estatistic,0.08519,69.49153,2.25871,0.8767,0.8864,1.3541,0.9484,0.3785,0.18291,62707.59717,60541.92569,60556.65464,58450.67532,62950.80415,62458.1203,59768.2529,59984.11497,58612.53472,63835.78857,56558.58818,55967.63465,65072.45755,65481.74778,63177.16037,61136.27645,63496.73877,64579.53471,62345.03792,64171.29038,61798.04217,68138.05358,61169.39013,59351.75831,57038.99373,56198.36405,53886.17741,54636.01147,57642.41284,55613.064,56239.14978,56775.01501,56288.34862,63619.89641,54369.61342,54021.8249,59029.73724,54753.26366,55782.40903,54806.01745,60016.75867,58686.89493,59022.35996,60842.89071,59176.45092,63852.214,55391.09709,52910.04097,65497.16368,64902.22577,66245.79302,62036.58246,66512.73704,66917.0375,67906.53961,65630.47995,63331.45586,71404.56889,62407.47673,60309.01854
gasolinac,mt,ARIMA,Best,Estatistic,0.09158,62.71186,3.7072,0.8194,1.0419,0.9429,0.9666,0.5791,0.19773,42696.37283,41114.00898,42122.30056,40384.29489,42597.64418,43840.67219,42739.14351,44028.38745,41917.86911,46206.28075,42607.82664,39423.87186,40546.19364,41617.46883,40531.2168,39159.14072,40533.10724,40155.66553,38965.40346,40098.65148,38007.87897,41582.43822,38838.77164,35922.37419,44481.4516,43736.16817,43356.78602,42850.22743,44857.21518,44514.36633,43474.64241,43547.54885,42834.91778,45851.63854,40227.01477,39619.77278,59601.91524,56386.72024,57242.93762,56753.91344,55536.30914,56431.93193,55160.61861,53989.73887,53603.96262,56069.60732,51379.1205,49855.15039,57727.83141,55914.90222,58310.18548,55794.09138,55539.55462,57479.51338,56252.51804,55425.65532,55626.83127,59131.05655,53801.49042,53681.35083
gasolinac,pa,ARIMA,Best,Estatistic,0.07241,74.57627,4.82837,1.0168,1.1997,0.6848,0.9051,1.0279,0.17528,95256.47513,91453.24959,94483.48094,92114.16201,97444.78559,98562.95624,91689.63245,97623.09344,94622.24051,100132.2488,93617.20135,87607.9674,96948.14339,98346.98784,94906.04983,93800.87213,102824.5321,97496.68112,99113.59208,101286.6613,96116.7783,107192.4286,97519.71159,91784.92431,106495.3498,93991.73995,96574.55016,96107.58555,95503.9452,98481.51033,100619.6489,102927.3689,102933.3395,110508.1978,92855.79273,91010.22579,101708.8726,94317.78168,98939.76469,99514.90157,106697.2243,111575.8154,107417.0046,108968.31,104230.5727,112819.1696,97615.06468,97864.04199,107285.3992,103032.9981,106758.2652,102312.033,110700.5585,112196.6421,111865.1218,112535.1588,109239.1624,119550.6439,106611.5613,104137.3318
gasolinac,pb,ARIMA,Best,Estatistic,0.08275,74.57627,3.14717,0.7913,1.0304,1.0653,1.2058,0.4049,0.17687,50090.5008,50175.81784,52086.68519,50051.77591,51912.47651,52600.77106,50773.32591,54293.83797,51950.7633,55170.99818,54883.34079,50682.41289,54415.45204,55000.80009,54913.42199,54577.11072,56676.85031,56598.3605,56101.13859,56771.67068,55447.56513,59632.02536,56620.37069,52735.32787,52835.99653,50822.76169,47606.01146,50672.66396,49045.16025,48883.84592,50982.94885,50720.02983,49236.03737,56622.72478,52281.09714,48512.86334,54431.1789,52550.03525,53855.58693,54022.54156,54455.00697,54704.23065,55528.31118,55125.99172,54135.18974,58490.77624,54346.76653,52114.06636,63193.63949,61292.30445,62290.05763,62118.89497,63135.15552,63178.06337,63333.96784,64186.94685,62671.53913,66349.26459,63988.18867,60264.95877
gasolinac,pe,ARIMA,Best,Estatistic,0.0767,74.57627,1.75216,0.4647,1.1146,0.9304,1.1853,0.5466,0.15101,114783.7524,111990.7625,110826.8779,111056.6813,109475.0266,114744.3472,113388.4282,120644.6564,115959.7615,126594.0852,119801.5512,114766.5016,115383.6556,115100.5674,110628.8264,113417.575,113134.8088,115259.0661,114025.7662,114583.3153,111203.8173,119479.7141,114452.1876,102405.8445,106544.4652,102251.8182,96363.11929,100924.376,105058.2587,100714.6206,104348.9719,104986.4851,98079.41117,112643.2559,106450.997,96904.85374,106540.8212,102414.2275,106290.5725,106670.4665,108959.1293,109559.6362,109863.7592,111411.2269,107483.327,116538.6872,107751.9755,103630.2897,114244.8648,109699.831,115453.5984,115248.5407,118624.0569,121490.8683,119995.9229,121672.8873,114885.4248,124650.4826,115565.3969,112047.5088
gasolinac,pi,ARIMA,Best,Estatistic,0.0872,72.88136,2.59414,1.0606,1.1045,0.4091,1.158,1.0354,0.2048,46125.46725,44984.64583,44934.48822,44797.25148,46152.47083,46202.05289,45606.19423,45674.95565,45012.37595,47998.22208,46033.06411,43008.86778,46733.50712,46266.6595,45684.80416,44416.38651,48547.65173,46567.35073,45505.04109,48624.80699,45627.04014,51081.7429,47737.08271,42739.94697,45620.4403,38079.7198,42114.88639,44018.73507,43695.84514,44164.53914,44441.10391,46315.85904,45470.06137,50991.42792,46727.2801,40145.95608,43857.77264,40211.23295,43615.10295,44132.08361,45141.30909,45860.84568,44869.16144,45035.533,45255.3263,48973.37796,44030.32184,41219.73891,44244.36332,42737.15159,45895.88556,44323.14319,49441.76775,50756.72041,49686.4043,49424.12587,46219.59845,50751.76632,46513.61063,42248.25136
gasolinac,pr,ARIMA,Best,Estatistic,0.09054,66.10169,5.8473,0.4685,1.2688,1.1769,1.0944,0.3861,0.18806,213651.0814,207322.192,203520.4457,199493.3815,210123.0535,210525.3335,201353.7706,200100.73,201577.4746,229218.4724,204496.6091,196558.3564,218048.0533,220214.4852,214450.8339,205154.3749,215190.7961,210083.9697,209440.8901,213606.7026,205960.7369,230921.8545,208038.6626,200557.8696,222069.4483,207641.8859,196182.3149,197982.9259,205846.6047,197920.4853,200732.6696,215324.5422,204098.5821,227159.4441,204256.3817,199381.0437,252368.5954,241976.9765,242562.2762,235734.0641,241361.6947,236772.4157,238905.0391,237500.2191,235117.5737,259716.3164,231429.3822,226770.8678,278434.1079,272085.9732,282242.7609,263072.4345,265373.2732,270003.3368,272462.6661,258661.1214,258575.7855,294475.696,268157.6124,258285.0035
gasolinac,rj,ARIMA,Best,Estatistic,0.10405,66.10169,3.95827,0.6551,1.1057,0.5755,0.9733,0.5008,0.14602,162226.0115,159380.7402,157111.8942,153763.2001,157644.6239,159031.8253,156321.8915,163361.1068,157000.8478,182043.591,161833.9489,152172.1076,179201.5803,177808.553,173575.3299,167514.8773,174332.137,172498.3676,168924.2294,177928.8281,170535.962,193815.8075,176192.9939,163585.465,158960.4255,153013.9186,145598.3885,141285.8708,142851.2299,148933.1356,145521.3983,148710.1663,141381.5057,174177.3445,151958.7961,145329.0564,155220.2812,151575.2296,147143.4974,146565.4424,154328.2285,153272.0109,151559.7541,155695.0106,151671.6677,173163.695,154722.1871,146959.0266,201281.6995,191290.8365,189327.3526,180897.6998,185821.0303,187155.0231,181538.8537,189219.2164,182577.6138,206848.0738,186971.9164,177416.3496
gasolinac,rn,ARIMA,Best,Estatistic,0.08503,72.88136,2.535,0.5995,1.1485,0.9358,1.0455,0.9231,0.17058,51430.50626,49284.3882,51138.69958,48999.79833,52046.90715,52519.07039,50287.31624,52228.52558,50493.94612,55134.62228,52436.19336,48770.93228,52370.0772,52451.84984,51249.94485,49896.93781,52758.64025,52671.36035,51097.12854,51539.04573,51294.03876,55276.94475,51888.6464,48615.99108,48606.54057,47357.23175,45011.22891,46522.4476,44820.95563,44932.19276,48662.68321,47099.58369,43561.02899,51798.52275,49644.40756,46181.69445,48161.0326,46551.14456,47878.81523,47833.79228,48961.28646,49196.84896,49612.6515,49475.58618,49297.92081,52810.97884,49387.91322,47573.33727,52821.24488,49862.53222,52598.77733,49127.03661,51471.06373,53626.95599,51568.08048,51956.74755,52449.47304,55803.96715,53242.20629,51716.34534
gasolinac,ro,ARIMA,Best,Estatistic,0.05329,69.49153,2.02748,1.0495,0.9848,0.3778,1.0913,0.7242,0.12504,35088.87181,35288.36471,35600.15806,35332.25493,36894.8106,37637.50406,36728.02412,35798.0752,35325.23703,37777.75436,34230.27628,33367.73715,36452.91032,37218.81386,36397.59084,34949.7283,38262.08274,37777.14247,37485.35454,37852.26018,36603.26524,40145.57224,34918.67564,33476.24794,35923.58742,33873.41446,34840.59726,36699.06117,40531.85773,37351.89652,38245.74996,37774.99219,35444.50648,40758.49458,33839.02662,35118.26098,35439.48592,34037.19945,34749.0725,34542.44055,36852.43855,37230.13292,37764.15752,38688.39902,37562.90764,41007.36739,34161.69072,32872.39505,37359.00511,36525.15243,38263.85956,36816.48198,41148.39263,41843.81879,40126.70578,40293.15999,39289.16774,41752.7596,35982.4375,36316.93838
gasolinac,rr,ARIMA,Best,Estatistic,0.08695,76.27119,6.20959,0.9728,1.3189,0.9755,1.0628,0.8129,0.22891,12016.96664,11818.96422,11794.99411,11652.39094,11712.39135,11958.257,12217.34865,12152.07478,11987.23972,12423.52684,11707.95618,11491.32707,13335.46276,13167.07781,12656.8139,12137.79746,12561.76516,12611.53062,12733.38728,12912.52922,12433.33535,13274.99813,12531.62328,12309.76456,13756.0063,13339.23472,13064.29382,12986.90559,12925.24974,12197.29195,12952.60196,13091.68491,11926.7749,13800.13486,13273.91476,12289.90217,14614.92498,13450.77109,13413.8927,13075.30983,13134.27684,13858.25806,14458.75167,14870.89302,14701.37564,15435.69625,13961.40224,13653.10644,14763.42085,14009.80111,14345.39852,14087.68076,14510.33033,15119.19767,15806.49808,15970.31146,15547.68368,16392.88192,15197.97481,14847.789
gasolinac,rs,ARIMA,Best,Estatistic,0.07521,76.27119,0.97612,0.682,0.987,0.9575,1.0112,0.6319,0.14128,295032.9888,287563.9797,289443.8865,274128.5309,285054.9563,289733.9317,279974.9986,294694.45,289696.3683,312389.1462,297090.5453,281189.1365,297712.0083,298918.9754,284258.1639,279126.4465,294527.4927,295472.615,290016.2873,301440.317,296988.7049,327588.8738,304364.4869,281294.1193,279769.5673,270062.1095,241230.2929,238447.8997,261103.0791,260677.4463,274332.5868,283099.5629,257413.3526,307319.3958,276966.3472,245840.6729,268226.6333,265015.3921,262261.6486,265438.7384,272751.6648,276813.7242,277083.7493,284113.0344,276976.8585,302553.8703,275211.6053,255867.3067,323579.9405,307158.1283,311175.2,314019.9169,308557.0173,318749.8763,317496.9287,316559.8238,319493.5808,348035.7081,313556.9385,310938.9663
gasolinac,sc,ARIMA,Best,Estatistic,0.07244,71.18644,2.34448,0.9475,0.9704,0.8962,1.3229,0.7073,0.15489,237446.647,234260.6891,220087.9527,210421.6298,224597.4526,225293.1373,215023.9031,230853.6755,229540.4725,246131.3353,244997.3183,222789.3296,251673.5056,243924.0405,226786.9531,220618.3235,234967.6213,238102.198,229736.7652,240966.5271,237971.3533,260844.9876,245627.8336,227218.9892,227945.224,211804.5545,200496.1894,212548.8588,225421.635,213114.7581,229349.531,229698.4072,222531.5109,246976.2597,222768.7751,205192.8657,236948.1464,225538.7595,218081.1259,215697.258,226445.4244,226519.0032,233469.6202,232882.246,238011.5233,260179.0298,237139.2373,231170.793,257169.6162,255020.2516,251605.022,247083.2899,252493.308,255383.333,256836.1403,258939.496,260594.4116,280333.6033,267351.4836,257633.1166
gasolinac,se,ARIMA,Best,Estatistic,0.07138,77.9661,3.07729,0.7544,0.9011,0.9767,1.1943,0.4884,0.14246,30404.87464,30862.44403,31016.16984,29410.01115,29682.59645,30000.98323,29849.16655,31409.46644,30381.69642,32210.52874,31917.86612,29796.13248,30769.18234,30823.8822,30688.05933,30206.68625,30931.35939,30718.22605,30883.25832,31866.71683,30469.5288,32952.79624,32275.07599,29891.63732,30762.244,28407.80945,26565.79861,28052.92133,27908.11806,27554.59919,29447.27197,29192.74835,28093.44775,32150.76459,29426.19697,27785.33163,30994.10105,28727.38551,29165.1657,28649.46192,28884.79226,29278.81002,30504.56759,30941.48233,30533.34241,33689.11407,30443.55056,29753.86429,33501.77545,32755.47196,33589.85227,33325.56968,33093.61674,33811.84891,34542.70522,34580.97864,33706.38674,36207.06578,34567.42175,33096.15606
gasolinac,sp,ARIMA,Best,Estatistic,0.12484,66.10169,2.37217,0.8612,0.9897,1.1605,0.9877,0.5559,0.18847,691172.0123,692408.3376,712709.9427,678448.2326,699767.2653,708194.8672,688815.1611,728603.1557,705404.3364,781519.059,686974.2675,681175.4474,686920.4716,690488.8915,669064.6451,642510.367,651105.2738,658211.7912,647147.786,679118.06,648850.784,730190.3073,643589.8655,613432.1009,688441.7985,677923.5246,597540.6957,554672.6995,600745.0245,593859.249,617300.9263,632871.9803,557613.3364,664294.4505,588668.1003,554470.4038,856885.7952,830145.0884,794680.8872,789565.2292,775870.4005,776216.6828,798684.2835,783332.8217,791314.2879,865490.6453,753816.3695,733441.755,895724.8324,867765.7597,872841.8627,811540.9958,828649.746,853916.6691,827545.4795,865522.3392,859847.8531,929813.7145,847988.9453,824440.6406
gasolinac,to,ARIMA,Best,Estatistic,0.08965,71.18644,5.78328,1.119,1.0953,1.4236,1.3385,0.8533,0.20927,29815.27134,28449.32113,29227.80321,27653.00511,30791.11539,29784.37382,27765.85494,28315.36971,27722.50348,30826.73559,27730.59128,26659.39596,30034.92107,30820.71154,30348.16527,29175.10005,33038.49827,31261.12601,30648.05364,30254.88516,29901.78251,32781.17745,29916.85312,28488.73316,28996.17366,27907.43312,27027.12984,26752.99883,28961.93783,27640.65063,28007.97722,28188.18811,26347.37038,30892.022,28503.77783,26394.56862,30058.16411,28983.94957,29629.32519,29610.17209,31589.12049,30198.22223,29970.23494,29972.74968,28927.25126,31450.96544,29479.00574,27898.48417,34160.25034,32676.88352,34294.90259,32523.0483,36179.6448,33813.27257,34003.38691,34464.75611,32270.24754,36328.46572,32728.00397,32281.86415
glp,ac,ARIMA,Best,Estatistic,0.0426,72.88136,1.52885,0.911,1.185,0.8536,0.7807,0.8789,0.07123,3195.119926,3070.947641,3114.986951,3012.871971,3111.664544,3056.943358,2920.140431,3097.790633,3061.407906,3258.002084,2975.410927,2957.332,3074.924624,3039.535507,3125.664107,2981.618196,3103.481957,3053.806797,2938.757748,3075.31528,3087.592384,3253.501129,2976.773913,2952.558961,3171.379285,3202.725735,3329.385838,3124.052237,3251.993834,3231.622276,3092.767344,3138.001617,3191.876372,3379.641354,3051.521048,3008.302352,3259.854639,3163.203669,3159.238322,3071.814474,3152.423768,3093.860689,2974.242811,3012.482719,3074.337793,3329.986898,3030.04143,3006.775871,3135.336594,3036.996493,3130.076087,2999.356208,3106.28751,3110.015665,2958.492012,3165.526293,3139.26666,3304.639795,2958.295977,2947.417055
